id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
Post Malone|||Better Now|||6|||2,Post Malone,Better Now,"I seen you with your other dude
He seemed like he was pretty cool
I was so broken over you
Life, it goes on, what can you do?
I just wonder what it's gonna take (What's it gonna take?)
Another foreign or a bigger chain (Bigger chain)
Because no matter how my life has changed
I keep on looking back on better days",Post Malone|||Better Now|||6,2,curiosity,admiration,disappointment,"[{'label': 'curiosity', 'score': 0.43271884322166443}, {'label': 'admiration', 'score': 0.4050754904747009}, {'label': 'disappointment', 'score': 0.20550642907619476}, {'label': 'sadness', 'score': 0.13463306427001953}, {'label': 'surprise', 'score': 0.08739063143730164}, {'label': 'confusion', 'score': 0.08369944989681244}]"
Post Malone|||Better Now|||6|||3,Post Malone,Better Now,"I promise
I swear to you, I'll be okay
You're only the love of my life (Love of my life)
<\Lyric>```",Post Malone|||Better Now|||6,3,love,caring,approval,"[{'label': 'love', 'score': 0.8411697149276733}, {'label': 'caring', 'score': 0.4505903422832489}, {'label': 'approval', 'score': 0.1100669577717781}, {'label': 'optimism', 'score': 0.0757376104593277}, {'label': 'admiration', 'score': 0.03734254091978073}, {'label': 'neutral', 'score': 0.03231087327003479}]"
Post Malone|||Wow.|||7|||0,Post Malone,Wow.,"```
<Artist name> Post Malone <\Artist>
<Song title> Wow. <\Song title>
<Lyric> 
Said she tired of little money, need a big boy
Pull up 20 inch blades like I'm Lil’ Troy
Now it's everybody flockin', need a decoy
Shawty mixing up the vodka with the LaCroix, yeah
G-Wagen, G-Wagen, G-Wagen, G-Wagen
All the housewives pullin’ up (Up, up)
I got a lot of toys, 720S bumpin' Fall Out Boy
You was talkin' shit in the beginning (Mm-mm)
Back when I was feelin' more forgivin' (More forgivin')
I know it piss you off to see me winnin' (See me winnin')
See the igloo in my mouth when I be grinnin’ (I be grinnin’), yeah",Post Malone|||Wow.|||7,0,annoyance,disappointment,anger,"[{'label': 'neutral', 'score': 0.8578115701675415}, {'label': 'annoyance', 'score': 0.14471100270748138}, {'label': 'disappointment', 'score': 0.018091516569256783}, {'label': 'anger', 'score': 0.014193868264555931}, {'label': 'realization', 'score': 0.012405726127326488}, {'label': 'approval', 'score': 0.011180691421031952}]"
Post Malone|||Wow.|||7|||1,Post Malone,Wow.,"Hunnid bands in my pocket, it's on me
Hunnid deep when I roll like the army
Get more bottles, these bottles are lonely
It’s a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)
Hunnid bands in my pocket, it's on me (On me)
Yeah, your grandmama probably know me (Know me)
Get more bottles, these bottles are lonely
It’s a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)",Post Malone|||Wow.|||7,1,surprise,excitement,realization,"[{'label': 'neutral', 'score': 0.3991398811340332}, {'label': 'surprise', 'score': 0.20269101858139038}, {'label': 'excitement', 'score': 0.09676416218280792}, {'label': 'realization', 'score': 0.0332888625562191}, {'label': 'disappointment', 'score': 0.029253331944346428}, {'label': 'sadness', 'score': 0.028259405866265297}]"
Post Malone|||Wow.|||7|||2,Post Malone,Wow.,"Everywhere I go (Hey)
Catch me on the block like I'm Mutombo (Wow)
750 Lambo in the Utah snow (Skrrt)
Trunk in the front like that shit Dumbo, yeah
Cut the roof off like a nip-tuck
Pull up to the house with some big butts
Turn the kitchen counter to a strip-club (Yeah, wow)
Me and Dre came for the...
When I got guap, all of y'all just appeared (Wow)
Before I dropped Stoney, none of y'all really cared (Cared)
Now they always say, ""Congratulations,"" to the kid (Kid)
And this is not a 40, but I'm pourin' out this shit (Yeah)
Used to have a lot, but I got more now (Yup)
Made another hit 'cause I got bored now (Yup)
Always goin' for it, never punt fourth down
Last call, Hail Mary, Prescott touchdown, ayy",Post Malone|||Wow.|||7,2,surprise,realization,joy,"[{'label': 'neutral', 'score': 0.5700348019599915}, {'label': 'surprise', 'score': 0.06224862113595009}, {'label': 'realization', 'score': 0.05379117280244827}, {'label': 'joy', 'score': 0.03896471858024597}, {'label': 'disappointment', 'score': 0.03745574504137039}, {'label': 'excitement', 'score': 0.03588919714093208}]"
Post Malone|||Wow.|||7|||3,Post Malone,Wow.,"Hunnid bands in my pocket, it's on me (On me)
Hunnid deep when I roll like the army (Hey)
Get more bottles, these bottles are lonely
It's a moment when I show up, got 'em sayin', ""Wow"" (Wow, wow)
Hunnid bands in my pocket, it's on me (Yeah, yeah)
Yeah, your grandmama probably know me (Yeah, yeah)
Get more bottles, these bottles are lonely
It's a moment when I show up, got 'em sayin', ""Wow""",Post Malone|||Wow.|||7,3,surprise,sadness,disappointment,"[{'label': 'neutral', 'score': 0.5818201899528503}, {'label': 'surprise', 'score': 0.07456032186746597}, {'label': 'sadness', 'score': 0.053647734224796295}, {'label': 'disappointment', 'score': 0.04503569379448891}, {'label': 'excitement', 'score': 0.04352176561951637}, {'label': 'realization', 'score': 0.03832795098423958}]"
Post Malone|||Wow.|||7|||4,Post Malone,Wow.,"Got 'em sayin', ""Wow""
Ayy, ayy, wow
Sayin', ""Wow""
Wow
Wow
<\Lyric>```",Post Malone|||Wow.|||7,4,excitement,surprise,admiration,"[{'label': 'excitement', 'score': 0.44073671102523804}, {'label': 'surprise', 'score': 0.3835720121860504}, {'label': 'neutral', 'score': 0.0876874104142189}, {'label': 'admiration', 'score': 0.046107854694128036}, {'label': 'joy', 'score': 0.03409184515476227}, {'label': 'amusement', 'score': 0.02671937458217144}]"
Post Malone|||Stay|||8|||0,Post Malone,Stay,"```
<Artist name> Post Malone <\Artist>
<Song title> Stay <\Song title>
<Lyric> 
It's true that all that you know is all that you are
You said that it's all that you want and more
Fuck off and pour another drink
And tell me what you think
You know that I'm too drunk to talk right now
You put your cigarette out on my face
So beautiful, please, woman",Post Malone|||Stay|||8,0,admiration,approval,annoyance,"[{'label': 'admiration', 'score': 0.4262446463108063}, {'label': 'approval', 'score': 0.16043607890605927}, {'label': 'annoyance', 'score': 0.1133277639746666}, {'label': 'neutral', 'score': 0.09392356127500534}, {'label': 'anger', 'score': 0.08069383352994919}, {'label': 'curiosity', 'score': 0.0559614934027195}]"
Post Malone|||Stay|||8|||1,Post Malone,Stay,"Don't break your back for me
I'll put you out of your misery",Post Malone|||Stay|||8,1,sadness,caring,annoyance,"[{'label': 'neutral', 'score': 0.282196581363678}, {'label': 'sadness', 'score': 0.23275774717330933}, {'label': 'caring', 'score': 0.15689575672149658}, {'label': 'annoyance', 'score': 0.07167498022317886}, {'label': 'anger', 'score': 0.06778868287801743}, {'label': 'disapproval', 'score': 0.03073899634182453}]"
Post Malone|||Stay|||8|||2,Post Malone,Stay,"Tell me that it's all okay (Tell me that it's all okay)
I've been waitin' on this all damn day (Waitin' on this all damn day)
Call me in the mornin', tell me how last night went
I'm here, but don't count on me to—",Post Malone|||Stay|||8,2,curiosity,desire,annoyance,"[{'label': 'neutral', 'score': 0.6427239179611206}, {'label': 'curiosity', 'score': 0.11508060246706009}, {'label': 'desire', 'score': 0.09547025710344315}, {'label': 'annoyance', 'score': 0.017586883157491684}, {'label': 'approval', 'score': 0.013394108042120934}, {'label': 'caring', 'score': 0.009658213704824448}]"
Post Malone|||Stay|||8|||3,Post Malone,Stay,"Stay a little longer if you convince me
And tell me all the things that you have against me
Every time we make up, the truth is fadin'
Everybody's blind when the view's amazin'
Damn, who are we right now?
Can we have a little conversation?
Figure it out with no intoxication
We carry on, what is our motivation?
We're never wrong, how the hell we gonna make it?
Maybe we're used to this
Tell me, what are we to do?
It's like we only play to lose
Chasin' pain with an excuse
I love that shit and so do you",Post Malone|||Stay|||8,3,curiosity,confusion,love,"[{'label': 'curiosity', 'score': 0.5667558908462524}, {'label': 'confusion', 'score': 0.279872328042984}, {'label': 'love', 'score': 0.27248314023017883}, {'label': 'neutral', 'score': 0.07933496683835983}, {'label': 'annoyance', 'score': 0.07288314402103424}, {'label': 'approval', 'score': 0.04466307535767555}]"
Post Malone|||Stay|||8|||4,Post Malone,Stay,"But don't break your back for me
I'll put you out of your misery",Post Malone|||Stay|||8,4,caring,sadness,annoyance,"[{'label': 'caring', 'score': 0.29521340131759644}, {'label': 'neutral', 'score': 0.2679795026779175}, {'label': 'sadness', 'score': 0.2302905023097992}, {'label': 'annoyance', 'score': 0.04854416847229004}, {'label': 'anger', 'score': 0.032893043011426926}, {'label': 'disapproval', 'score': 0.02948293462395668}]"
Post Malone|||Stay|||8|||5,Post Malone,Stay,"Tell me that it's all okay (Tell me that it's all okay)
I've been waitin' on this all damn day (Waitin' on this all damn day)
Call me in the mornin', tell me how last night went
I'm here, but don't count on me to stay
<\Lyric>```",Post Malone|||Stay|||8,5,desire,curiosity,annoyance,"[{'label': 'neutral', 'score': 0.6212795376777649}, {'label': 'desire', 'score': 0.12046491354703903}, {'label': 'curiosity', 'score': 0.1123838722705841}, {'label': 'annoyance', 'score': 0.01895408146083355}, {'label': 'approval', 'score': 0.01462005265057087}, {'label': 'caring', 'score': 0.008842977695167065}]"
Post Malone|||Go Flex|||9|||0,Post Malone,Go Flex,"```
<Artist name> Post Malone <\Artist>
<Song title> Go Flex <\Song title>
<Lyric> 
Lighting stog after stog, I choke on the smoke
They tell me to quit, don't listen what I'm told
They help me forget that this world is so cold
I don't even know what I'm chasin' no more
Tell me what I want, just keep searchin' on
It's never enough, cup after cup
Blunt after blunt, I wouldn't give one if I could find a fuck
Ha, ha, ha, uh, in the cut and I put that on my mama
And my bitch called talkin' 'bout some drama
I swear there ain't no time for women on the come up
It's either pussy or the commas",Post Malone|||Go Flex|||9,0,amusement,annoyance,realization,"[{'label': 'amusement', 'score': 0.3795284926891327}, {'label': 'neutral', 'score': 0.2437010109424591}, {'label': 'annoyance', 'score': 0.2190302014350891}, {'label': 'realization', 'score': 0.09294277429580688}, {'label': 'disappointment', 'score': 0.03043767623603344}, {'label': 'joy', 'score': 0.021106870844960213}]"
Post Malone|||Go Flex|||9|||1,Post Malone,Go Flex,"Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check
Man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex
With my squad and I'm smokin' up a check",Post Malone|||Go Flex|||9,1,desire,annoyance,approval,"[{'label': 'neutral', 'score': 0.7727558612823486}, {'label': 'desire', 'score': 0.26528656482696533}, {'label': 'annoyance', 'score': 0.02010272815823555}, {'label': 'approval', 'score': 0.015459088608622551}, {'label': 'optimism', 'score': 0.013577806763350964}, {'label': 'excitement', 'score': 0.00966696534305811}]"
Post Malone|||Go Flex|||9|||2,Post Malone,Go Flex,"Uh, yeah, push the gas, get a motherfuckin' nose bleed
She ain't never met a youngin' do it like me
She got a man but she says she really like me
She doin' things to excite me
She sendin' all her friends snaps of my new tracks
'Cause all these hoes know what's about to come next
I hit my plug up, got the paper connect
I drop a couple bands, I just wanna go",Post Malone|||Go Flex|||9,2,joy,excitement,annoyance,"[{'label': 'neutral', 'score': 0.6798959374427795}, {'label': 'joy', 'score': 0.06446167081594467}, {'label': 'excitement', 'score': 0.04319164156913757}, {'label': 'annoyance', 'score': 0.03872703015804291}, {'label': 'amusement', 'score': 0.028225257992744446}, {'label': 'approval', 'score': 0.02707524411380291}]"
Post Malone|||Go Flex|||9|||3,Post Malone,Go Flex,"Knowing all of this, it just don't make a difference
I'm just talking shit to the ones that'll listen
I come with the heat, man, I swear I'm never missing
And I'm still the same and I swear I'm never switching
Knowing all of this, it just don't make a difference
I'm just talking shit to the ones that'll listen
I come with the heat, man, I swear I'm never missing
And I'm still the same and I swear I'm never switching",Post Malone|||Go Flex|||9,3,annoyance,anger,approval,"[{'label': 'annoyance', 'score': 0.46195167303085327}, {'label': 'neutral', 'score': 0.3156305253505707}, {'label': 'anger', 'score': 0.13637979328632355}, {'label': 'approval', 'score': 0.06543390452861786}, {'label': 'disgust', 'score': 0.02657988853752613}, {'label': 'disapproval', 'score': 0.02606061100959778}]"
Post Malone|||Go Flex|||9|||4,Post Malone,Go Flex,"Ooh, man, I just wanna go flex
Gold on my teeth and on my neck
And I'm stone cold with the flex, yeah
Ice cold with the flex
Hahaha, that shit hard
<\Lyric>```",Post Malone|||Go Flex|||9,4,amusement,joy,annoyance,"[{'label': 'amusement', 'score': 0.8815256953239441}, {'label': 'neutral', 'score': 0.09547363221645355}, {'label': 'joy', 'score': 0.040687743574380875}, {'label': 'annoyance', 'score': 0.036345649510622025}, {'label': 'approval', 'score': 0.016993574798107147}, {'label': 'admiration', 'score': 0.008053473196923733}]"
Post Malone|||Goodbyes|||10|||0,Post Malone,Goodbyes,"```
<Artist name> Post Malone <\Artist>
<Song title> Goodbyes <\Song title>
<Lyric> 
Me and Kurt feel the same, too much pleasure is pain
My girl spites me in vain, all I do is complain
She needs somethin' to change, need to take off the e-e-edge
So fuck it all tonight
And don't tell me to shut up
When you know you talk too much
But you don't got shit to say (Say)",Post Malone|||Goodbyes|||10,0,annoyance,anger,disappointment,"[{'label': 'annoyance', 'score': 0.5400065183639526}, {'label': 'anger', 'score': 0.45073947310447693}, {'label': 'neutral', 'score': 0.1255151331424713}, {'label': 'disappointment', 'score': 0.03906212002038956}, {'label': 'disapproval', 'score': 0.027137886732816696}, {'label': 'disgust', 'score': 0.02083851955831051}]"
Post Malone|||Goodbyes|||10|||1,Post Malone,Goodbyes,"I want you out of my head
I want you out of my bedroom tonight (Bedroom)
There's no way I could save you (Save you)
'Cause I need to be saved too
I'm no good at goodbyes",Post Malone|||Goodbyes|||10,1,annoyance,disapproval,anger,"[{'label': 'neutral', 'score': 0.3325514793395996}, {'label': 'annoyance', 'score': 0.19707874953746796}, {'label': 'disapproval', 'score': 0.11865923553705215}, {'label': 'anger', 'score': 0.10282010585069656}, {'label': 'disappointment', 'score': 0.08805923163890839}, {'label': 'sadness', 'score': 0.08081019669771194}]"
Post Malone|||Goodbyes|||10|||2,Post Malone,Goodbyes,"We're both actin' insane, but too stubborn to change
Now I'm drinkin' again, 80 proof in my veins
And my fingertips stained, looking over the e-e-edge
Don't fuck with me tonight
Say you needed this heart, then you got it (Got it)
Turns out that it wasn't what you wanted (Wanted)
And we wouldn't let go and we lost it
Now I'm a goner",Post Malone|||Goodbyes|||10,2,disappointment,sadness,annoyance,"[{'label': 'disappointment', 'score': 0.4191807508468628}, {'label': 'sadness', 'score': 0.3921882212162018}, {'label': 'annoyance', 'score': 0.15251338481903076}, {'label': 'neutral', 'score': 0.1371517777442932}, {'label': 'anger', 'score': 0.054392363876104355}, {'label': 'disapproval', 'score': 0.02478770911693573}]"
