id,artist_name,song_title,lyrics,parent_id,chunk_order,primary_emotion,secondary_emotion,tertiary_emotion,classification_result
The Script|||For the First Time|||5|||5,The Script,For the First Time,"Drinking old cheap bottles of wine
Shit talking up all night
Saying things we haven't for a while
We're smiling but we're close to tears
Even after all these years
We just now got the feeling that we're meeting
For the first time",The Script|||For the First Time|||5,5,joy,realization,excitement,"[{'label': 'joy', 'score': 0.4488637447357178}, {'label': 'neutral', 'score': 0.1932888776063919}, {'label': 'realization', 'score': 0.07181905955076218}, {'label': 'excitement', 'score': 0.07176384329795837}, {'label': 'sadness', 'score': 0.06074244901537895}, {'label': 'amusement', 'score': 0.04306558147072792}]"
The Script|||For the First Time|||5|||6,The Script,For the First Time,"Yeah, for the first time
Oh, for the first time
Yeah, for the first time
We just now got the feeling that we're meeting for the first time",The Script|||For the First Time|||5,6,excitement,approval,joy,"[{'label': 'neutral', 'score': 0.3934366703033447}, {'label': 'excitement', 'score': 0.33223825693130493}, {'label': 'approval', 'score': 0.08351811021566391}, {'label': 'joy', 'score': 0.06907686591148376}, {'label': 'realization', 'score': 0.04817074164748192}, {'label': 'surprise', 'score': 0.03901011124253273}]"
The Script|||For the First Time|||5|||7,The Script,For the First Time,"Oh, these times are hard
Yeah, they're making us crazy
Don't give up on me, baby
Oh, these times are hard
Yeah, they're making us crazy
Don't give up on me, baby
Oh, these times are hard
Yeah, they're making us crazy
Don't give up on me, baby
Oh, these times are hard
Yeah, they're making us crazy
Don't give up on me, baby
<\Lyric>```",The Script|||For the First Time|||5,7,sadness,annoyance,disappointment,"[{'label': 'sadness', 'score': 0.28630566596984863}, {'label': 'neutral', 'score': 0.11677344143390656}, {'label': 'annoyance', 'score': 0.09449289739131927}, {'label': 'disappointment', 'score': 0.08867990225553513}, {'label': 'nervousness', 'score': 0.08859816193580627}, {'label': 'caring', 'score': 0.0450720377266407}]"
The Script|||Superheroes|||6|||0,The Script,Superheroes,"```
<Artist name> The Script <\Artist>
<Song title> Superheroes <\Song title>
<Lyric> 
All her life, she has seen
Oh the meanest side of me
They took away the prophet's dream
For a profit on the street
Now she's stronger than you know
A heart of steel starts to grow
All his life, he's been told
He'll be nothing when he's old
All the kicks and all the blows
He won't ever let it show
Because he's stronger than you know
A heart of steel starts to grow",The Script|||Superheroes|||6,0,admiration,approval,realization,"[{'label': 'neutral', 'score': 0.855932891368866}, {'label': 'admiration', 'score': 0.06389231234788895}, {'label': 'approval', 'score': 0.055775418877601624}, {'label': 'realization', 'score': 0.0223891232162714}, {'label': 'annoyance', 'score': 0.016612524166703224}, {'label': 'disappointment', 'score': 0.00986409280449152}]"
The Script|||Superheroes|||6|||1,The Script,Superheroes,"When you've been fighting for it all your life
You've been struggling to make things right
That’s a how a superhero learns to fly
(Every day, every hour, turn that pain into power)
When you've fighting for it all your life
You've been working every day and night
That’s a how a superhero learns to fly
(Every day, every hour, turn that pain into power)",The Script|||Superheroes|||6,1,realization,approval,annoyance,"[{'label': 'neutral', 'score': 0.8042521476745605}, {'label': 'realization', 'score': 0.2207905799150467}, {'label': 'approval', 'score': 0.08088861405849457}, {'label': 'annoyance', 'score': 0.015193413943052292}, {'label': 'disappointment', 'score': 0.012388018891215324}, {'label': 'admiration', 'score': 0.01205534115433693}]"
The Script|||Superheroes|||6|||2,The Script,Superheroes,"All the hurt, all the lies
All the tears that they cry
When the moment is just right
You'll see fire in their eyes
Because they're stronger than you know
A heart of steel starts to grow",The Script|||Superheroes|||6,2,admiration,approval,realization,"[{'label': 'neutral', 'score': 0.6610028147697449}, {'label': 'admiration', 'score': 0.24375273287296295}, {'label': 'approval', 'score': 0.16239187121391296}, {'label': 'realization', 'score': 0.02032093144953251}, {'label': 'optimism', 'score': 0.01696901209652424}, {'label': 'caring', 'score': 0.007760763633996248}]"
The Script|||Superheroes|||6|||3,The Script,Superheroes,"When you've been fighting for it all your life
You've been struggling to make things right
That’s a how a superhero learns to fly
Every day, every hour, turn that pain into power
When you've fighting for it all your life
You've been working every day and night
That’s a how a superhero learns to fly
Every day, every hour, turn that pain into power
Every day, every hour, turn that pain into power
Every day, every hour, turn that pain into power",The Script|||Superheroes|||6,3,realization,approval,annoyance,"[{'label': 'neutral', 'score': 0.8772124648094177}, {'label': 'realization', 'score': 0.09328555315732956}, {'label': 'approval', 'score': 0.04682989791035652}, {'label': 'annoyance', 'score': 0.026164554059505463}, {'label': 'disappointment', 'score': 0.012561813928186893}, {'label': 'sadness', 'score': 0.00814953912049532}]"
The Script|||Superheroes|||6|||4,The Script,Superheroes,"She's got lions in her heart, a fire in her soul
He's got a beast in his belly, but it's so hard to control
Cause they've taken too much hits take it blow by blow
Now light a match, stand back, watch them explode
She's got lions in her heart, a fire in her soul
He's got a beast in his belly, but it's so hard to control
Cause they've taken too much hits, take it blow by blow
Now light a match, stand back, watch them explode",The Script|||Superheroes|||6,4,annoyance,sadness,realization,"[{'label': 'neutral', 'score': 0.9397202134132385}, {'label': 'annoyance', 'score': 0.0209848340600729}, {'label': 'sadness', 'score': 0.017437689006328583}, {'label': 'realization', 'score': 0.015709422528743744}, {'label': 'approval', 'score': 0.015640389174222946}, {'label': 'disappointment', 'score': 0.013911854475736618}]"
The Script|||Superheroes|||6|||5,The Script,Superheroes,"When you've been fighting for it all your life
You've been struggling to make things right
That’s a how a superhero learns to fly
Every day, every hour, turn that pain into power
When you've fighting for it all your life
You've been working every day and night
That’s a how a superhero learns to fly
Every day, every hour, turn that pain into power
Every day, every hour, turn that pain into power
Every day, every hour, turn that pain into power
When you've been fighting for it all your life
You've been struggling to make things right
That’s a how a superhero learns to fly
<\Lyric>```",The Script|||Superheroes|||6,5,realization,approval,annoyance,"[{'label': 'neutral', 'score': 0.8676949739456177}, {'label': 'realization', 'score': 0.12033170461654663}, {'label': 'approval', 'score': 0.05349506810307503}, {'label': 'annoyance', 'score': 0.019517671316862106}, {'label': 'disappointment', 'score': 0.012838226743042469}, {'label': 'sadness', 'score': 0.008647717535495758}]"
The Script|||If You Could See Me Now|||7|||0,The Script,If You Could See Me Now,"```
<Artist name> The Script <\Artist>
<Song title> If You Could See Me Now <\Song title>
<Lyric> 
(Oh, if you could see me now)
(Oh, if you could see me now)",The Script|||If You Could See Me Now|||7,0,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.9577876925468445}, {'label': 'approval', 'score': 0.007944710552692413}, {'label': 'realization', 'score': 0.007162412162870169}, {'label': 'annoyance', 'score': 0.005802699364721775}, {'label': 'amusement', 'score': 0.005595090799033642}, {'label': 'excitement', 'score': 0.004265096504241228}]"
The Script|||If You Could See Me Now|||7|||1,The Script,If You Could See Me Now,"It was February 14, Valentine's Day
The roses came, but they took you away
Tattooed on my arm is a charm to disarm all the harm
Gotta keep myself calm but the truth is you're gone
And I'll never get to show you these songs
Dad, you should see the tours that I'm on
I see you standing there next to Mum
Both singing along, yeah, arm in arm
And there are days when I'm losing my faith
Because the man wasn't good, he was great
He'd say, ""Music was the home for your pain""
And explain, I was young, he would say
""Take that rage, put it on a page
Take the page to the stage
Blow the roof off the place""
I'm tryna make you proud
Do everything you did
I hope you're up there with God
Saying, ""That's my kid""",The Script|||If You Could See Me Now|||7,1,disappointment,sadness,admiration,"[{'label': 'disappointment', 'score': 0.607066810131073}, {'label': 'sadness', 'score': 0.19357094168663025}, {'label': 'admiration', 'score': 0.11277899146080017}, {'label': 'annoyance', 'score': 0.06487304717302322}, {'label': 'neutral', 'score': 0.053242478519678116}, {'label': 'disapproval', 'score': 0.032305553555488586}]"
The Script|||If You Could See Me Now|||7|||2,The Script,If You Could See Me Now,"I still look for your face in the crowd
Oh, if you could see me now
(Oh, if you could see me now)
Would you stand in disgrace or take a bow?
Oh, if you could see me now
(Oh, if you could see me now)",The Script|||If You Could See Me Now|||7,2,curiosity,confusion,surprise,"[{'label': 'neutral', 'score': 0.7578687071800232}, {'label': 'curiosity', 'score': 0.3175745904445648}, {'label': 'confusion', 'score': 0.054877642542123795}, {'label': 'surprise', 'score': 0.008059852756559849}, {'label': 'annoyance', 'score': 0.00727767962962389}, {'label': 'optimism', 'score': 0.0062159267254173756}]"
The Script|||If You Could See Me Now|||7|||3,The Script,If You Could See Me Now,"(Oh, if you could see me now)
Yeah",The Script|||If You Could See Me Now|||7,3,approval,realization,annoyance,"[{'label': 'neutral', 'score': 0.8951042294502258}, {'label': 'approval', 'score': 0.07031011581420898}, {'label': 'realization', 'score': 0.011705799959599972}, {'label': 'annoyance', 'score': 0.004803115501999855}, {'label': 'excitement', 'score': 0.004291079938411713}, {'label': 'amusement', 'score': 0.003453743178397417}]"
The Script|||If You Could See Me Now|||7|||4,The Script,If You Could See Me Now,"If you could see me now, would you recognise me?
Would you pat me on the back or would you criticise me?
Would you follow every line on my tear-stained face
Put your hand on a heart that was cold as the day you were taken away?
I know it's been a while but I could see you clear as day
Right now, I wish I could hear you say
I drink too much and I smoke too much Dutch
But if you can't see me now that shit's a must
You used to say I won't know a winner till it crossed me
Like I won't know real love till I've loved then I've lost it
So if you've lost a sister, someone's lost a mum
And if you've lost a dad, then someone's lost a son
And they're all missing now, and they're all missing now
So if you get a second to look down at me now
Mum, Dad, I'm just missing you now",The Script|||If You Could See Me Now|||7,4,sadness,desire,disappointment,"[{'label': 'sadness', 'score': 0.44812026619911194}, {'label': 'desire', 'score': 0.2362063080072403}, {'label': 'neutral', 'score': 0.19074119627475739}, {'label': 'disappointment', 'score': 0.14617902040481567}, {'label': 'curiosity', 'score': 0.12139374762773514}, {'label': 'annoyance', 'score': 0.026085669174790382}]"
The Script|||If You Could See Me Now|||7|||5,The Script,If You Could See Me Now,"I still look for your face in the crowd
Oh, if you could see me now
(Oh, if you could see me now)
If you could see me now
Would you stand in disgrace or take a bow?
Oh, if you could see me now
(Oh, if you could see me now) Woah",The Script|||If You Could See Me Now|||7,5,curiosity,excitement,surprise,"[{'label': 'neutral', 'score': 0.5914016366004944}, {'label': 'curiosity', 'score': 0.24734923243522644}, {'label': 'excitement', 'score': 0.0496080182492733}, {'label': 'surprise', 'score': 0.03265901654958725}, {'label': 'amusement', 'score': 0.023090176284313202}, {'label': 'confusion', 'score': 0.022362472489476204}]"
The Script|||If You Could See Me Now|||7|||6,The Script,If You Could See Me Now,"(Oh, oh)
Ooh, would you call me a saint or a sinner?
Would you love me a loser or a winner? Ooh
(Oh, oh)
When I see my face in the mirror
We look so alike that it makes me shiver",The Script|||If You Could See Me Now|||7,6,curiosity,fear,nervousness,"[{'label': 'curiosity', 'score': 0.43088415265083313}, {'label': 'fear', 'score': 0.380068838596344}, {'label': 'nervousness', 'score': 0.12729193270206451}, {'label': 'confusion', 'score': 0.09281662106513977}, {'label': 'surprise', 'score': 0.08535066246986389}, {'label': 'excitement', 'score': 0.08244650810956955}]"
The Script|||If You Could See Me Now|||7|||7,The Script,If You Could See Me Now,"I still look for your face in the crowd
Oh, if you could see me now
(Oh, if you could see me now)
Would you stand in disgrace or take a bow?
Oh, if you could see me now
(Oh, if you could see me now)
(Yeah, I'm just missing you now)
I still look for your face in the crowd
Oh, if you could see me now
(Oh, if you could see me now)
Would you stand in disgrace or take a bow?
Oh, if you could see me now
(Oh, if you could see me now)
Oh, oh, oh",The Script|||If You Could See Me Now|||7,7,sadness,curiosity,disappointment,"[{'label': 'neutral', 'score': 0.38526982069015503}, {'label': 'sadness', 'score': 0.2723480463027954}, {'label': 'curiosity', 'score': 0.2552320659160614}, {'label': 'disappointment', 'score': 0.10002195090055466}, {'label': 'confusion', 'score': 0.04175315052270889}, {'label': 'surprise', 'score': 0.032239820808172226}]"
